,TABLE_CATALOG_x,TABLE_SCHEMA_x,TABLE_NAME,TABLE_TYPE,TriggerName,type_desc,create_date,modify_date,TriggerDefinition,TABLE_CATALOG_y,TABLE_SCHEMA_y,COLUMN_NAME_x,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CHARACTER_OCTET_LENGTH,NUMERIC_PRECISION,NUMERIC_PRECISION_RADIX,NUMERIC_SCALE,DATETIME_PRECISION,CHARACTER_SET_CATALOG,CHARACTER_SET_SCHEMA,CHARACTER_SET_NAME,COLLATION_CATALOG,COLLATION_SCHEMA,COLLATION_NAME,DOMAIN_CATALOG,DOMAIN_SCHEMA,DOMAIN_NAME,IndexName,IndexType,IsPrimaryKey,IsUnique,IsUniqueConstraint,COLUMN_NAME_y,IsDisabled,object_type,constraint_type,constraint_name,details
1691,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Primary key,PK_Products,ProductID
1692,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0))
1693,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0))
1694,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0))
1695,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Check constraint,CK_UnitsOnOrder,([UnitsOnOrder]>=(0))
1696,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0))
1697,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0))
1698,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0))
1699,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0))
1700,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0))
1701,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Foreign key,FK_Products_Categories,dbo.Categories
1702,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers
1703,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Primary key,PK_Products,ProductID
1704,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0))
1705,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0))
1706,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0))
1707,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_UnitsOnOrder,([UnitsOnOrder]>=(0))
1708,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0))
1709,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0))
1710,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0))
1711,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0))
1712,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0))
1713,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Foreign key,FK_Products_Categories,dbo.Categories
1714,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers
1715,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Primary key,PK_Products,ProductID
1716,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0))
1717,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0))
1718,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0))
1719,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_UnitsOnOrder,([UnitsOnOrder]>=(0))
1720,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0))
1721,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0))
1722,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0))
1723,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0))
1724,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0))
1725,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Foreign key,FK_Products_Categories,dbo.Categories
1726,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers
1727,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Primary key,PK_Products,ProductID
1728,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SuppliersProducts,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0))
1729,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SuppliersProducts,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0))
1730,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SuppliersProducts,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0))
1731,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SuppliersProducts,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_UnitsOnOrder,([UnitsOnOrder]>=(0))
1732,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SuppliersProducts,NONCLUSTERED,False,False,False,SupplierID,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0))
1733,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SuppliersProducts,NONCLUSTERED,False,False,False,SupplierID,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0))
1734,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SuppliersProducts,NONCLUSTERED,False,False,False,SupplierID,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0))
1735,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SuppliersProducts,NONCLUSTERED,False,False,False,SupplierID,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0))
1736,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SuppliersProducts,NONCLUSTERED,False,False,False,SupplierID,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0))
1737,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SuppliersProducts,NONCLUSTERED,False,False,False,SupplierID,False,Table,Foreign key,FK_Products_Categories,dbo.Categories
1738,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SuppliersProducts,NONCLUSTERED,False,False,False,SupplierID,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers
1739,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitsOnOrder,8,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,SuppliersProducts,NONCLUSTERED,False,False,False,SupplierID,False,Table,Primary key,PK_Products,ProductID
1740,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoriesProducts,NONCLUSTERED,False,False,False,CategoryID,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0))
1741,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoriesProducts,NONCLUSTERED,False,False,False,CategoryID,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0))
1742,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoriesProducts,NONCLUSTERED,False,False,False,CategoryID,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0))
1743,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoriesProducts,NONCLUSTERED,False,False,False,CategoryID,False,Table,Check constraint,CK_UnitsOnOrder,([UnitsOnOrder]>=(0))
1744,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoriesProducts,NONCLUSTERED,False,False,False,CategoryID,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0))
1745,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoriesProducts,NONCLUSTERED,False,False,False,CategoryID,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0))
1746,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoriesProducts,NONCLUSTERED,False,False,False,CategoryID,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0))
1747,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoriesProducts,NONCLUSTERED,False,False,False,CategoryID,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0))
1748,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoriesProducts,NONCLUSTERED,False,False,False,CategoryID,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0))
1749,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoriesProducts,NONCLUSTERED,False,False,False,CategoryID,False,Table,Foreign key,FK_Products_Categories,dbo.Categories
1750,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoriesProducts,NONCLUSTERED,False,False,False,CategoryID,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers
1751,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoriesProducts,NONCLUSTERED,False,False,False,CategoryID,False,Table,Primary key,PK_Products,ProductID
1752,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0))
1753,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0))
1754,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0))
1755,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Check constraint,CK_UnitsOnOrder,([UnitsOnOrder]>=(0))
1756,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0))
1757,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0))
1758,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0))
1759,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0))
1760,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0))
1761,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Foreign key,FK_Products_Categories,dbo.Categories
1762,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers
1763,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,CategoryID,NONCLUSTERED,False,False,False,CategoryID,False,Table,Primary key,PK_Products,ProductID
1764,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0))
1765,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0))
1766,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0))
1767,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Check constraint,CK_UnitsOnOrder,([UnitsOnOrder]>=(0))
1768,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0))
1769,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0))
1770,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0))
1771,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0))
1772,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0))
1773,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Foreign key,FK_Products_Categories,dbo.Categories
1774,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers
1775,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Primary key,PK_Products,ProductID
1776,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0))
1777,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0))
1778,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0))
1779,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_UnitsOnOrder,([UnitsOnOrder]>=(0))
1780,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0))
1781,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0))
1782,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,ReorderLevel,9,((0)),YES,smallint,,,5.0,10.0,0.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0))
