,TABLE_CATALOG_x,TABLE_SCHEMA_x,TABLE_NAME,TABLE_TYPE,TriggerName,type_desc,create_date,modify_date,TriggerDefinition,TABLE_CATALOG_y,TABLE_SCHEMA_y,COLUMN_NAME_x,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CHARACTER_OCTET_LENGTH,NUMERIC_PRECISION,NUMERIC_PRECISION_RADIX,NUMERIC_SCALE,DATETIME_PRECISION,CHARACTER_SET_CATALOG,CHARACTER_SET_SCHEMA,CHARACTER_SET_NAME,COLLATION_CATALOG,COLLATION_SCHEMA,COLLATION_NAME,DOMAIN_CATALOG,DOMAIN_SCHEMA,DOMAIN_NAME,IndexName,IndexType,IsPrimaryKey,IsUnique,IsUniqueConstraint,COLUMN_NAME_y,IsDisabled,object_type,constraint_type,constraint_name,details,ProcedureName
5237,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0)),CustOrdersDetail
5238,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0)),SalesByCategory
5239,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0)),Ten Most Expensive Products
5240,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0)),CustOrderHist
5241,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0)),CustOrdersDetail
5242,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0)),SalesByCategory
5243,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0)),Ten Most Expensive Products
5244,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0)),CustOrderHist
5245,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0)),CustOrdersDetail
5246,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0)),SalesByCategory
5247,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0)),Ten Most Expensive Products
5248,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0)),CustOrderHist
5249,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0)),CustOrdersDetail
5250,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0)),SalesByCategory
5251,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0)),Ten Most Expensive Products
5252,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0)),CustOrderHist
5253,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0)),CustOrdersDetail
5254,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0)),SalesByCategory
5255,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0)),Ten Most Expensive Products
5256,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Foreign key,FK_Products_Categories,dbo.Categories,CustOrderHist
5257,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Foreign key,FK_Products_Categories,dbo.Categories,CustOrdersDetail
5258,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Foreign key,FK_Products_Categories,dbo.Categories,SalesByCategory
5259,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Foreign key,FK_Products_Categories,dbo.Categories,Ten Most Expensive Products
5260,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers,CustOrderHist
5261,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers,CustOrdersDetail
5262,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers,SalesByCategory
5263,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers,Ten Most Expensive Products
5264,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Primary key,PK_Products,ProductID,CustOrderHist
5265,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Primary key,PK_Products,ProductID,CustOrdersDetail
5266,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Primary key,PK_Products,ProductID,SalesByCategory
5267,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,PK_Products,CLUSTERED,True,True,False,ProductID,False,Table,Primary key,PK_Products,ProductID,Ten Most Expensive Products
5268,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0)),CustOrderHist
5269,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0)),CustOrdersDetail
5270,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0)),SalesByCategory
5271,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0)),Ten Most Expensive Products
5272,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0)),CustOrderHist
5273,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0)),CustOrdersDetail
5274,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0)),SalesByCategory
5275,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0)),Ten Most Expensive Products
5276,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0)),CustOrderHist
5277,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0)),CustOrdersDetail
5278,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0)),SalesByCategory
5279,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0)),Ten Most Expensive Products
5280,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_UnitsOnOrder,([UnitsOnOrder]>=(0)),CustOrderHist
5281,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_UnitsOnOrder,([UnitsOnOrder]>=(0)),CustOrdersDetail
5282,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_UnitsOnOrder,([UnitsOnOrder]>=(0)),SalesByCategory
5283,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Check constraint,CK_UnitsOnOrder,([UnitsOnOrder]>=(0)),Ten Most Expensive Products
5284,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0)),CustOrderHist
5285,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0)),CustOrdersDetail
5286,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0)),SalesByCategory
5287,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_Discontinued,Discontinued = ((0)),Ten Most Expensive Products
5288,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0)),CustOrderHist
5289,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0)),CustOrdersDetail
5290,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0)),SalesByCategory
5291,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_ReorderLevel,ReorderLevel = ((0)),Ten Most Expensive Products
5292,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0)),CustOrderHist
5293,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0)),CustOrdersDetail
5294,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0)),SalesByCategory
5295,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitPrice,UnitPrice = ((0)),Ten Most Expensive Products
5296,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0)),CustOrderHist
5297,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0)),CustOrdersDetail
5298,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0)),SalesByCategory
5299,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitsInStock,UnitsInStock = ((0)),Ten Most Expensive Products
5300,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0)),CustOrderHist
5301,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0)),CustOrdersDetail
5302,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0)),SalesByCategory
5303,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Default constraint,DF_Products_UnitsOnOrder,UnitsOnOrder = ((0)),Ten Most Expensive Products
5304,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Foreign key,FK_Products_Categories,dbo.Categories,CustOrderHist
5305,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Foreign key,FK_Products_Categories,dbo.Categories,CustOrdersDetail
5306,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Foreign key,FK_Products_Categories,dbo.Categories,SalesByCategory
5307,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Foreign key,FK_Products_Categories,dbo.Categories,Ten Most Expensive Products
5308,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers,CustOrderHist
5309,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers,CustOrdersDetail
5310,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers,SalesByCategory
5311,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Foreign key,FK_Products_Suppliers,dbo.Suppliers,Ten Most Expensive Products
5312,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Primary key,PK_Products,ProductID,CustOrderHist
5313,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Primary key,PK_Products,ProductID,CustOrdersDetail
5314,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Primary key,PK_Products,ProductID,SalesByCategory
5315,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,ProductName,NONCLUSTERED,False,False,False,ProductName,False,Table,Primary key,PK_Products,ProductID,Ten Most Expensive Products
5316,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0)),CustOrderHist
5317,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0)),CustOrdersDetail
5318,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0)),SalesByCategory
5319,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_Products_UnitPrice,([UnitPrice]>=(0)),Ten Most Expensive Products
5320,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0)),CustOrderHist
5321,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0)),CustOrdersDetail
5322,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0)),SalesByCategory
5323,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_ReorderLevel,([ReorderLevel]>=(0)),Ten Most Expensive Products
5324,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0)),CustOrderHist
5325,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0)),CustOrdersDetail
5326,Northwind,dbo,Products,BASE TABLE,,,,,,Northwind,dbo,UnitPrice,6,((0)),YES,money,,,19.0,10.0,4.0,,,,,,,,,,,SupplierID,NONCLUSTERED,False,False,False,SupplierID,False,Table,Check constraint,CK_UnitsInStock,([UnitsInStock]>=(0)),SalesByCategory
